w1_hhid,pid,w1_prov2011,w1_geo2011,w1_r_relhead,w1_best_gen,w1_best_race,w1_best_edu,w1_best_age_yrs,w1_hhincome,w1_expenditure
101148,481093,5,2,4,1,1,0,4,2300,1540
101148,481112,5,2,19,2,1,3,8,2300,1540
101148,481113,5,2,19,2,1,0,5,2300,1540
101148,481116,5,2,12,1,1,7,14,2300,1540
101149,381439,5,2,4,2,1,16,18,2450,5499.0547
101149,381440,5,2,19,2,1,16,22,2450,5499.0547
101149,381460,5,2,19,2,1,18,21,2450,5499.0547
101149,381466,5,2,4,2,1,12,27,2450,5499.0547
101149,381467,5,2,19,2,1,12,23,2450,5499.0547
101149,481122,5,2,13,2,1,0,0,2450,5499.0547
101150,381442,5,2,1,1,1,10,51,1820.8334,1644.0304
101152,381485,5,2,1,1,1,12,35,2199.1641,1607.8855
101152,381488,5,2,3,2,1,11,28,2199.1641,1607.8855
101152,481095,5,2,4,2,1,3,9,2199.1641,1607.8855
101152,481096,5,2,4,2,1,25,3,2199.1641,1607.8855
101153,381486,5,2,1,1,1,6,43,4087.8257,3015.0002
101153,381487,5,2,3,2,1,9,27,4087.8257,3015.0002
101154,381471,5,2,1,1,1,10,51,800,674
101154,381473,5,2,3,2,1,4,50,800,674
101156,381482,5,2,1,1,1,16,30,2761.2146,5640.6519
101157,381474,5,2,1,1,1,11,31,2722.3704,2747.833
101166,381415,5,1,1,2,1,7,46,1722.8206,1797.7371
101166,381416,5,1,4,2,1,10,23,1722.8206,1797.7371
101166,381450,5,1,4,1,1,8,16,1722.8206,1797.7371
101166,481138,5,1,4,1,1,3,9,1722.8206,1797.7371
101166,481139,5,1,13,1,1,0,5,1722.8206,1797.7371
101166,481349,5,1,4,1,1,6,14,1722.8206,1797.7371
101166,581082,5,1,4,1,1,10,20,1722.8206,1797.7371
101166,581083,5,1,4,1,1,8,18,1722.8206,1797.7371
101167,381375,5,1,4,2,1,10,26,2813.4717,1259.4716
101167,381376,5,1,13,2,1,12,21,2813.4717,1259.4716
101167,381377,5,1,4,2,1,7,22,2813.4717,1259.4716
101167,381392,5,1,4,1,1,8,19,2813.4717,1259.4716
101167,381412,5,1,26,2,1,9,30,2813.4717,1259.4716
101167,381418,5,1,1,1,1,25,67,2813.4717,1259.4716
101167,381422,5,1,3,2,1,25,55,2813.4717,1259.4716
101167,381426,5,1,4,2,1,6,16,2813.4717,1259.4716
101167,481143,5,1,13,1,1,7,14,2813.4717,1259.4716
101167,481145,5,1,13,1,1,0,3,2813.4717,1259.4716
101167,481161,5,1,13,1,1,8,14,2813.4717,1259.4716
101167,481162,5,1,13,2,1,4,10,2813.4717,1259.4716
101167,481163,5,1,13,1,1,25,4,2813.4717,1259.4716
101167,481164,5,1,13,2,1,25,2,2813.4717,1259.4716
101168,381357,5,1,3,2,1,25,58,3057.2495,1557.5454
101168,381358,5,1,4,2,1,16,26,3057.2495,1557.5454
101168,381359,5,1,1,1,1,25,60,3057.2495,1557.5454
101168,381360,5,1,13,1,1,10,16,3057.2495,1557.5454
101168,481155,5,1,13,2,1,3,7,3057.2495,1557.5454
101168,481156,5,1,13,1,1,0,3,3057.2495,1557.5454
101168,481157,5,1,13,2,1,0,3,3057.2495,1557.5454
101170,302850,5,1,4,1,1,12,27,3279.0498,2670.6567
101170,381388,5,1,3,2,1,25,50,3279.0498,2670.6567
101170,381399,5,1,1,1,1,1,57,3279.0498,2670.6567
101170,381400,5,1,4,1,1,9,32,3279.0498,2670.6567
101170,381402,5,1,4,2,1,10,22,3279.0498,2670.6567
101170,381411,5,1,4,2,1,9,19,3279.0498,2670.6567
101170,381413,5,1,4,2,1,10,29,3279.0498,2670.6567
101170,381417,5,1,26,1,1,9,16,3279.0498,2670.6567
101170,381423,5,1,4,1,1,10,35,3279.0498,2670.6567
101170,481135,5,1,13,2,1,25,0,3279.0498,2670.6567
101170,481150,5,1,13,2,1,25,4,3279.0498,2670.6567
101170,481154,5,1,13,1,1,0,4,3279.0498,2670.6567
101170,481167,5,1,13,1,1,4,12,3279.0498,2670.6567
101170,481169,5,1,13,1,1,6,14,3279.0498,2670.6567
101171,312047,5,1,4,2,1,6,36,595.15857,1804.1586
101171,312048,5,1,4,2,1,5,42,595.15857,1804.1586
101171,312049,5,1,13,2,1,3,15,595.15857,1804.1586
101171,406931,5,1,13,2,1,25,1,595.15857,1804.1586
101171,406948,5,1,13,2,1,2,7,595.15857,1804.1586
101171,406950,5,1,13,1,1,25,0,595.15857,1804.1586
101172,381369,5,1,13,1,1,7,16,1182.4729,976.05615
101172,381370,5,1,13,1,1,9,26,1182.4729,976.05615
101172,381404,5,1,13,2,1,11,19,1182.4729,976.05615
101172,381405,5,1,13,1,1,9,16,1182.4729,976.05615
101172,381406,5,1,1,2,1,3,65,1182.4729,976.05615
101172,481168,5,1,13,1,1,25,6,1182.4729,976.05615
101172,481271,5,1,13,2,1,8,14,1182.4729,976.05615
101172,481272,5,1,13,1,1,1,7,1182.4729,976.05615
101172,481274,5,1,13,1,1,25,0,1182.4729,976.05615
101180,313422,5,1,4,2,1,9,16,3084.4731,1504.5481
101180,381073,5,1,3,2,1,4,42,3084.4731,1504.5481
101180,481369,5,1,4,2,1,6,10,3084.4731,1504.5481
101180,481370,5,1,4,1,1,1,5,3084.4731,1504.5481
101180,481371,5,1,13,2,1,2,7,3084.4731,1504.5481
101180,581044,5,1,1,1,1,4,45,3084.4731,1504.5481
101181,381204,5,1,4,1,1,16,30,7779.5015,9353.8223
101181,381205,5,1,4,1,1,8,22,7779.5015,9353.8223
101181,381366,5,1,13,1,1,10,27,7779.5015,9353.8223
101181,381378,5,1,13,2,1,18,24,7779.5015,9353.8223
101181,381379,5,1,4,2,1,11,43,7779.5015,9353.8223
101181,381380,5,1,4,2,1,18,38,7779.5015,9353.8223
101181,381384,5,1,13,2,1,10,15,7779.5015,9353.8223
101181,381385,5,1,13,2,1,11,22,7779.5015,9353.8223
101181,381396,5,1,13,2,1,10,20,7779.5015,9353.8223
101181,381397,5,1,4,2,1,11,24,7779.5015,9353.8223
101181,381398,5,1,3,2,1,25,67,7779.5015,9353.8223
101181,381428,5,1,4,2,1,11,26,7779.5015,9353.8223
101181,381430,5,1,13,1,1,12,21,7779.5015,9353.8223
101181,481070,5,1,13,1,1,25,4,7779.5015,9353.8223
101181,481142,5,1,22,2,1,25,3,7779.5015,9353.8223
101181,481146,5,1,13,2,1,5,11,7779.5015,9353.8223
101181,481151,5,1,13,1,1,2,9,7779.5015,9353.8223
101181,481160,5,1,22,2,1,25,4,7779.5015,9353.8223
101181,481170,5,1,13,1,1,25,4,7779.5015,9353.8223
101181,581042,5,1,4,1,1,11,31,7779.5015,9353.8223
101181,581043,5,1,1,1,1,25,71,7779.5015,9353.8223
101181,581085,5,1,13,1,1,11,24,7779.5015,9353.8223
101181,581105,5,1,13,1,1,12,21,7779.5015,9353.8223
101182,381374,5,1,1,1,1,11,25,421.19327,2364.7212
101184,381030,5,2,3,2,1,25,40,870,493.99997
101184,381081,5,2,1,1,1,25,54,870,493.99997
101186,381550,5,2,1,2,1,25,72,870,589
101187,381071,5,1,3,2,1,11,39,2411.1382,2589.5254
101187,381080,5,1,4,2,1,10,20,2411.1382,2589.5254
101187,381427,5,1,1,1,1,7,41,2411.1382,2589.5254
101187,481280,5,1,4,1,1,5,11,2411.1382,2589.5254
101187,481281,5,1,4,1,1,3,9,2411.1382,2589.5254
101190,381075,5,1,4,1,1,11,19,2724.0178,1478.9407
101190,381164,5,1,1,2,1,5,42,2724.0178,1478.9407
101190,381202,5,1,4,1,1,12,24,2724.0178,1478.9407
101190,381424,5,1,7,2,1,12,18,2724.0178,1478.9407
101190,381425,5,1,7,1,1,12,15,2724.0178,1478.9407
101190,581084,5,1,7,1,1,11,24,2724.0178,1478.9407
101194,381031,5,2,4,2,1,12,18,2281.2427,8737.6533
101194,381064,5,2,3,1,1,4,37,2281.2427,8737.6533
101194,381065,5,2,5,1,1,8,18,2281.2427,8737.6533
101194,381066,5,2,1,2,1,7,35,2281.2427,8737.6533
101194,381070,5,2,5,1,1,8,17,2281.2427,8737.6533
101194,481219,5,2,7,1,1,2,9,2281.2427,8737.6533
101194,481222,5,2,4,1,1,25,0,2281.2427,8737.6533
101194,481226,5,2,5,2,1,6,13,2281.2427,8737.6533
101194,481230,5,2,4,1,1,9,12,2281.2427,8737.6533
101196,381039,5,2,13,1,1,16,20,3573.8789,3539.4087
101196,381040,5,2,13,1,1,9,21,3573.8789,3539.4087
101196,381061,5,2,4,2,1,18,32,3573.8789,3539.4087
101196,381068,5,2,4,1,1,1,35,3573.8789,3539.4087
101196,381069,5,2,1,2,1,25,65,3573.8789,3539.4087
101196,381085,5,2,4,2,1,12,23,3573.8789,3539.4087
101196,381222,5,2,4,2,1,10,21,3573.8789,3539.4087
101196,381223,5,2,13,2,1,10,19,3573.8789,3539.4087
101196,381227,5,2,4,1,1,11,31,3573.8789,3539.4087
101196,381367,5,2,25,2,1,2,33,3573.8789,3539.4087
101196,481069,5,2,13,2,1,25,2,3573.8789,3539.4087
101196,481223,5,2,13,1,1,2,11,3573.8789,3539.4087
101196,481239,5,2,13,2,1,2,8,3573.8789,3539.4087
101196,481240,5,2,13,2,1,8,14,3573.8789,3539.4087
101196,481241,5,2,13,1,1,6,14,3573.8789,3539.4087
101196,481282,5,2,13,1,1,,2,3573.8789,3539.4087
101196,481283,5,2,13,1,1,,10,3573.8789,3539.4087
101196,481288,5,2,13,1,1,0,6,3573.8789,3539.4087
101197,381042,5,2,1,1,1,6,56,782.68762,3257.9998
101197,381063,5,2,4,2,1,9,24,782.68762,3257.9998
101197,481221,5,2,4,1,1,3,9,782.68762,3257.9998
101197,481248,5,2,13,2,1,1,7,782.68762,3257.9998
101198,381037,5,2,5,2,1,10,18,1995.4165,2195
101198,381038,5,2,16,2,1,11,17,1995.4165,2195
101198,381043,5,2,1,2,1,11,34,1995.4165,2195
101198,481227,5,2,4,2,1,4,10,1995.4165,2195
101199,381033,5,2,4,1,1,7,33,2703.395,4201.6455
101199,381050,5,2,4,2,1,11,25,2703.395,4201.6455
101199,381053,5,2,1,2,1,6,54,2703.395,4201.6455
101199,381054,5,2,4,2,1,10,29,2703.395,4201.6455
101199,481220,5,2,5,2,1,3,8,2703.395,4201.6455
101199,481228,5,2,5,2,1,0,5,2703.395,4201.6455
101199,481242,5,2,5,2,1,25,2,2703.395,4201.6455
101199,581033,5,2,4,1,1,25,28,2703.395,4201.6455
101200,381017,5,2,3,2,1,25,60,3730.0291,831
101200,381032,5,2,26,2,1,7,26,3730.0291,831
101200,481258,5,2,13,2,1,25,5,3730.0291,831
101200,481262,5,2,13,2,1,4,9,3730.0291,831
101200,481270,5,2,4,1,1,5,12,3730.0291,831
101200,481292,5,2,13,1,1,4,11,3730.0291,831
101200,481294,5,2,13,1,1,3,8,3730.0291,831
101200,481295,5,2,4,2,1,4,11,3730.0291,831
101200,581048,5,2,1,1,1,25,82,3730.0291,831
101201,381549,5,2,1,2,1,18,34,0,436.90057
101203,381028,5,2,13,2,1,10,15,3842.2917,4428.2822
101203,381082,5,2,3,2,1,25,68,3842.2917,4428.2822
101203,381083,5,2,1,1,1,25,73,3842.2917,4428.2822
101203,381084,5,2,12,2,1,25,62,3842.2917,4428.2822
101203,381089,5,2,4,2,1,8,26,3842.2917,4428.2822
101203,406907,5,2,13,1,1,0,5,3842.2917,4428.2822
101203,481243,5,2,13,2,1,25,2,3842.2917,4428.2822
101203,481246,5,2,13,1,1,6,11,3842.2917,4428.2822
101203,481257,5,2,13,2,1,0,6,3842.2917,4428.2822
101203,481264,5,2,13,2,1,2,8,3842.2917,4428.2822
101203,481297,5,2,13,1,1,25,1,3842.2917,4428.2822
101203,581047,5,2,4,2,1,10,27,3842.2917,4428.2822
101204,381023,5,2,1,2,1,7,53,5289.0869,2991.8516
101204,381024,5,2,4,2,1,11,20,5289.0869,2991.8516
101204,381025,5,2,4,2,1,18,30,5289.0869,2991.8516
101204,381551,5,2,4,1,1,12,26,5289.0869,2991.8516
101204,481247,5,2,13,1,1,25,2,5289.0869,2991.8516
101204,481259,5,2,13,2,1,25,2,5289.0869,2991.8516
101204,481260,5,2,4,1,1,7,14,5289.0869,2991.8516
101204,481261,5,2,13,1,1,3,10,5289.0869,2991.8516
101204,481268,5,2,13,1,1,25,0,5289.0869,2991.8516
101204,581099,5,2,3,1,1,8,60,5289.0869,2991.8516
101205,381052,5,2,13,1,1,7,15,1870,3904
101205,381062,5,2,4,1,1,12,27,1870,3904
101205,381155,5,2,1,2,1,8,67,1870,3904
101205,481224,5,2,25,1,1,0,6,1870,3904
101205,481290,5,2,13,2,1,3,11,1870,3904
101205,581032,5,2,4,1,1,9,29,1870,3904
101207,381087,5,2,1,1,1,11,22,1988.203,1391
101207,381538,5,2,12,1,1,6,16,1988.203,1391
101207,381539,5,2,20,1,1,7,17,1988.203,1391
101207,581100,5,2,12,1,1,12,22,1988.203,1391
101210,381020,5,2,12,1,1,9,32,23266.416,21593
101210,381021,5,2,12,1,1,9,23,23266.416,21593
101210,381552,5,2,3,2,1,6,25,23266.416,21593
101210,381553,5,2,1,1,1,12,34,23266.416,21593
101211,381090,5,2,13,2,1,12,17,5147.0088,6769.9976
101211,381540,5,2,1,2,1,5,55,5147.0088,6769.9976
101211,481293,5,2,13,1,1,6,13,5147.0088,6769.9976
101211,581102,5,2,4,2,1,21,34,5147.0088,6769.9976
101212,381034,5,2,1,2,1,25,51,1776.3289,1004.329
101212,381051,5,2,3,1,1,5,55,1776.3289,1004.329
101212,481225,5,2,4,2,1,6,12,1776.3289,1004.329
101218,381044,5,2,4,2,1,7,15,1695.3016,4113.3022
101218,381045,5,2,1,2,1,8,50,1695.3016,4113.3022
101218,381046,5,2,4,2,1,19,25,1695.3016,4113.3022
101218,381047,5,2,4,1,1,12,21,1695.3016,4113.3022
101218,481249,5,2,13,2,1,0,4,1695.3016,4113.3022
101218,481250,5,2,13,2,1,25,2,1695.3016,4113.3022
101218,481263,5,2,4,1,1,3,9,1695.3016,4113.3022
101218,481265,5,2,13,2,1,2,8,1695.3016,4113.3022
101218,481266,5,2,13,2,1,25,1,1695.3016,4113.3022
101218,481267,5,2,4,2,1,6,12,1695.3016,4113.3022
101218,581107,5,2,4,2,1,12,23,1695.3016,4113.3022
101219,304583,5,2,4,2,1,12,36,5831.5229,3317.4043
101219,304584,5,2,4,1,1,12,21,5831.5229,3317.4043
101219,381018,5,2,4,2,1,19,32,5831.5229,3317.4043
101219,381035,5,2,1,2,1,9,56,5831.5229,3317.4043
101219,381086,5,2,4,2,1,12,23,5831.5229,3317.4043
101219,481244,5,2,13,2,1,25,3,5831.5229,3317.4043
101219,481245,5,2,13,1,1,25,1,5831.5229,3317.4043
101219,581052,5,2,13,1,1,9,16,5831.5229,3317.4043
101220,381088,5,2,4,2,1,8,26,2096.5608,2274.6609
101220,381548,5,2,1,2,1,10,47,2096.5608,2274.6609
101220,481291,5,2,13,2,1,2,9,2096.5608,2274.6609
101221,381173,5,3,13,1,1,7,15,3857.7742,5989.2124
101221,381209,5,3,4,2,1,11,22,3857.7742,5989.2124
101221,381210,5,3,4,2,1,6,18,3857.7742,5989.2124
101221,381542,5,3,3,2,1,25,60,3857.7742,5989.2124
101221,481286,5,3,13,2,1,7,12,3857.7742,5989.2124
101221,481287,5,3,13,2,1,25,0,3857.7742,5989.2124
101221,481289,5,3,13,1,1,6,11,3857.7742,5989.2124
101221,481296,5,3,13,1,1,5,11,3857.7742,5989.2124
101221,481353,5,3,13,2,1,6,13,3857.7742,5989.2124
101221,499999,5,3,13,1,1,6,13,3857.7742,5989.2124
101221,581051,5,3,4,2,1,3,33,3857.7742,5989.2124
101221,581098,5,3,1,1,1,25,77,3857.7742,5989.2124
101221,581101,5,3,4,1,1,6,20,3857.7742,5989.2124
101222,381022,5,2,12,1,1,9,14,700,4201.1948
101222,381026,5,2,1,1,1,16,18,700,4201.1948
101222,381027,5,2,18,1,1,7,18,700,4201.1948
101223,381019,5,2,4,1,1,12,19,2317.9846,1551.7535
101223,381048,5,2,12,1,1,25,32,2317.9846,1551.7535
101223,381049,5,2,,2,1,9,15,2317.9846,1551.7535
101223,381067,5,2,1,2,1,25,38,2317.9846,1551.7535
101223,481229,5,2,4,1,1,0,6,2317.9846,1551.7535
101224,381114,2,1,1,2,1,9,55,1628.4673,3496.467
101224,381115,2,1,4,2,1,11,24,1628.4673,3496.467
101224,381118,2,1,4,2,1,10,17,1628.4673,3496.467
101224,381123,2,1,4,2,1,12,21,1628.4673,3496.467
101224,381526,2,1,4,2,1,10,25,1628.4673,3496.467
101224,481025,2,1,13,1,1,0,3,1628.4673,3496.467
101224,481030,2,1,13,1,1,0,5,1628.4673,3496.467
101224,481040,2,1,13,1,1,6,13,1628.4673,3496.467
101225,381147,2,1,1,2,1,25,65,1195.9286,897.422
101225,581073,2,1,13,1,1,8,16,1195.9286,897.422
101226,381149,2,1,13,2,1,8,17,972.02692,857.02704
101226,381150,2,1,1,2,1,9,77,972.02692,857.02704
101230,381138,2,1,1,2,1,5,27,563.74335,908.40997
101231,381104,2,1,4,2,1,9,41,976.50989,668.50989
101231,381131,2,1,1,2,1,7,66,976.50989,668.50989
101232,381108,2,1,1,1,1,12,36,2058.2456,1061.2455
101232,381113,2,1,18,1,1,25,52,2058.2456,1061.2455
101232,481029,2,1,19,2,1,7,14,2058.2456,1061.2455
101232,581013,2,1,19,1,1,25,29,2058.2456,1061.2455
101233,381110,2,1,25,1,1,10,18,1061.9247,951.78845
101233,381125,2,1,1,2,1,25,85,1061.9247,951.78845
101234,381143,2,1,4,2,1,12,26,1963.5886,2535.5686
101234,381144,2,1,4,2,1,12,24,1963.5886,2535.5686
101234,381528,2,1,4,1,1,12,22,1963.5886,2535.5686
101234,381529,2,1,1,2,1,9,47,1963.5886,2535.5686
101234,481052,2,1,13,2,1,0,2,1963.5886,2535.5686
101235,381127,2,1,1,1,1,10,61,1607.3209,663.32092
101236,381524,2,1,4,1,1,11,25,1048.1997,911.19971
101236,381527,2,1,1,2,1,6,50,1048.1997,911.19971
101237,381116,2,1,26,1,1,8,16,2500,2677
101237,381117,2,1,20,1,1,10,15,2500,2677
101237,381140,2,1,3,2,1,12,40,2500,2677
101237,381141,2,1,1,1,1,8,47,2500,2677
101237,481046,2,1,4,1,1,6,13,2500,2677
101237,481047,2,1,4,1,1,2,9,2500,2677
101238,381092,2,1,8,1,1,1,78,6260.6665,2457
101238,381093,2,1,13,2,1,18,23,6260.6665,2457
101238,381095,2,1,19,1,1,19,25,6260.6665,2457
101238,381097,2,1,13,2,1,12,20,6260.6665,2457
101238,381098,2,1,19,1,1,12,29,6260.6665,2457
101238,381099,2,1,1,2,1,11,49,6260.6665,2457
101238,381120,2,1,13,1,1,6,14,6260.6665,2457
101238,581011,2,1,19,1,1,18,27,6260.6665,2457
101239,381124,2,1,12,1,1,9,15,776.62506,896.74945
101239,381142,2,1,1,1,1,9,24,776.62506,896.74945
101239,408278,2,1,12,1,1,5,13,776.62506,896.74945
101239,481038,2,1,18,2,1,25,7,776.62506,896.74945
101240,381111,2,1,13,2,1,9,16,1505.7383,1607.7383
101240,381112,2,1,1,2,1,5,68,1505.7383,1607.7383
101240,481048,2,1,13,2,1,4,9,1505.7383,1607.7383
101240,481050,2,1,13,2,1,5,12,1505.7383,1607.7383
101241,381102,2,1,1,1,1,11,29,2586.9224,3190.0005
101241,381106,2,1,3,2,1,11,32,2586.9224,3190.0005
101241,481026,2,1,4,1,1,25,0,2586.9224,3190.0005
101242,381096,2,1,12,1,1,8,58,2663.8049,1215.8051
101242,381145,2,1,1,2,1,9,54,2663.8049,1215.8051
101242,581012,2,1,4,1,1,25,15,2663.8049,1215.8051
101243,381091,2,1,3,2,1,6,33,3086.1104,2374.7483
101243,381132,2,1,4,2,1,8,15,3086.1104,2374.7483
101243,381133,2,1,1,1,1,5,47,3086.1104,2374.7483
101243,481024,2,1,4,1,1,0,2,3086.1104,2374.7483
101243,481031,2,1,4,2,1,2,10,3086.1104,2374.7483
101243,481032,2,1,4,2,1,1,7,3086.1104,2374.7483
101243,481036,2,1,4,2,1,6,13,3086.1104,2374.7483
101244,381119,2,1,1,2,1,5,69,1053.7665,841.54669
101245,381103,2,1,1,2,1,6,70,1787.7671,1533.15
101245,381109,2,1,4,2,1,16,42,1787.7671,1533.15
101247,381136,2,1,4,1,1,10,17,2107.5225,1503.5225
101247,381137,2,1,1,2,1,11,60,2107.5225,1503.5225
101250,381121,2,1,1,2,1,5,43,1464.3276,1361.9148
101250,481018,2,1,19,2,1,4,10,1464.3276,1361.9148
101250,481019,2,1,4,2,1,25,2,1464.3276,1361.9148
101250,481020,2,1,13,2,1,25,1,1464.3276,1361.9148
101251,381105,2,1,4,1,1,18,22,700,3167.0002
101251,381107,2,1,4,2,1,8,15,700,3167.0002
101251,381122,2,1,1,2,1,8,44,700,3167.0002
101251,481022,2,1,4,2,1,7,13,700,3167.0002
101251,481041,2,1,13,2,1,0,6,700,3167.0002
101252,381101,2,1,4,1,1,8,30,1092.719,3571.001
101252,381230,2,1,1,1,1,25,59,1092.719,3571.001
101253,381128,2,3,19,1,1,9,17,1596.9713,1090.4
101253,381525,2,3,1,2,1,4,55,1596.9713,1090.4
101255,381154,5,2,1,1,4,23,45,32273.068,23895.738
101257,381213,5,2,1,1,4,19,57,99000,46315.008
101257,381214,5,2,3,2,3,19,52,99000,46315.008
101257,481077,5,2,5,2,3,8,14,99000,46315.008
101258,381163,5,2,3,2,4,8,63,6740,5573.96
101258,381212,5,2,1,1,4,9,70,6740,5573.96
101264,381193,5,2,1,2,4,20,73,2000,9068.1816
101265,381159,5,2,1,1,4,20,52,41500,32736.461
101265,381199,5,2,3,2,4,18,52,41500,32736.461
101270,311802,5,2,1,1,4,19,36,41922.117,134543.89
101270,381157,5,2,3,2,4,20,35,41922.117,134543.89
101270,403687,5,2,4,1,4,0,5,41922.117,134543.89
101270,405396,5,2,4,2,4,25,1,41922.117,134543.89
101273,381194,5,2,3,2,4,23,56,33617.688,52586.703
101273,381195,5,2,1,1,4,23,65,33617.688,52586.703
101273,481090,5,2,4,2,4,5,11,33617.688,52586.703
101274,381162,5,2,1,2,4,19,44,9536.667,6844.5332
101274,581014,5,2,4,2,4,12,19,9536.667,6844.5332
101281,381216,5,2,4,2,4,19,22,30565.668,33459.43
101281,381217,5,2,4,2,4,20,20,30565.668,33459.43
101281,381218,5,2,1,2,4,20,52,30565.668,33459.43
101284,381351,5,1,1,2,1,7,43,1889.9879,2091.8103
101284,381355,5,1,5,2,1,9,22,1889.9879,2091.8103
101284,381401,5,1,5,2,1,8,32,1889.9879,2091.8103
101284,391172,5,1,5,2,1,9,16,1889.9879,2091.8103
101284,481075,5,1,13,2,1,25,3,1889.9879,2091.8103
101284,481141,5,1,13,2,1,25,3,1889.9879,2091.8103
101284,481152,5,1,5,1,1,25,4,1889.9879,2091.8103
101284,481337,5,1,5,2,1,25,1,1889.9879,2091.8103
101285,381362,5,1,4,1,1,9,16,476.67322,4518.8794
101285,381393,5,1,1,2,1,25,37,476.67322,4518.8794
101285,381394,5,1,4,1,1,12,20,476.67322,4518.8794
101285,481148,5,1,4,2,1,6,13,476.67322,4518.8794
101286,381077,5,1,4,2,1,9,18,159.5925,1853.6084
101286,481367,5,1,4,1,1,25,3,159.5925,1853.6084
101287,381072,5,1,1,1,1,12,28,702.83807,1423.4922
101288,381560,5,2,1,2,1,4,48,3243.3176,1978.3179
101288,381564,5,2,4,2,1,8,15,3243.3176,1978.3179
101288,381565,5,2,12,1,1,7,55,3243.3176,1978.3179
101288,481252,5,2,4,1,1,4,9,3243.3176,1978.3179
101288,481300,5,2,4,2,1,7,13,3243.3176,1978.3179
101290,381036,5,2,3,2,1,3,42,3270.4431,980.44305
101290,381041,5,2,1,1,1,25,49,3270.4431,980.44305
101291,381076,5,1,4,2,1,10,28,2947.6797,3548.6802
101291,381354,5,1,4,1,1,18,31,2947.6797,3548.6802
101291,381395,5,1,4,2,1,10,21,2947.6797,3548.6802
101291,381419,5,1,3,2,1,25,56,2947.6797,3548.6802
101291,381429,5,1,1,1,1,10,57,2947.6797,3548.6802
101291,481159,5,1,13,2,1,0,2,2947.6797,3548.6802
101291,481165,5,1,13,2,1,7,13,2947.6797,3548.6802
101291,481166,5,1,13,2,1,5,12,2947.6797,3548.6802
101291,581037,5,1,4,2,1,4,25,2947.6797,3548.6802
101292,381201,5,1,1,2,1,10,41,1146.2358,1586.2358
101292,381365,5,1,4,1,1,11,16,1146.2358,1586.2358
101292,381407,5,1,4,1,1,12,19,1146.2358,1586.2358
101292,481350,5,1,4,2,1,2,7,1146.2358,1586.2358
101315,381192,5,1,1,2,1,8,51,2313.8862,2676.0022
101315,381516,5,1,4,1,1,16,30,2313.8862,2676.0022
101315,581076,5,1,4,2,1,12,17,2313.8862,2676.0022
101315,581077,5,1,4,1,1,12,21,2313.8862,2676.0022
101319,318392,5,1,3,2,1,25,55,1441.687,1289.6331
101319,318399,5,1,1,1,1,25,69,1441.687,1289.6331
101319,406129,5,1,4,2,1,5,11,1441.687,1289.6331
101319,406130,5,1,13,1,1,2,7,1441.687,1289.6331
101319,406131,5,1,4,1,1,25,3,1441.687,1289.6331
101320,317557,5,1,4,2,1,11,20,1541.8428,433.16998
101320,318398,5,1,1,2,1,25,57,1541.8428,433.16998
101320,406126,5,1,13,2,1,25,2,1541.8428,433.16998
101320,406127,5,1,13,2,1,3,9,1541.8428,433.16998
101320,406128,5,1,13,2,1,25,4,1541.8428,433.16998
101320,406135,5,1,13,1,1,25,1,1541.8428,433.16998
101320,406140,5,1,19,2,1,7,13,1541.8428,433.16998
101320,501852,5,1,4,2,1,9,26,1541.8428,433.16998
101330,315476,5,2,4,1,1,16,19,1261.1666,1761.6836
101330,315497,5,2,4,1,1,10,18,1261.1666,1761.6836
101330,315498,5,2,3,2,1,11,46,1261.1666,1761.6836
101330,315500,5,2,1,1,1,7,50,1261.1666,1761.6836
101330,407364,5,2,4,2,1,5,11,1261.1666,1761.6836
101332,315477,5,2,1,2,1,19,27,7841.6665,5998.2578
101336,315411,5,2,1,2,2,8,51,1870,1027.6974
101336,316439,5,2,4,2,2,12,22,1870,1027.6974
101348,313588,5,1,1,1,1,8,,544.43701,646.29895
101348,318379,5,1,12,2,1,3,41,544.43701,646.29895
101348,406106,5,1,18,1,1,2,8,544.43701,646.29895
101348,406153,5,1,18,2,1,6,13,544.43701,646.29895
101379,316472,2,1,3,2,1,3,35,250,973
101379,316500,2,1,1,1,1,3,38,250,973
101379,407328,2,1,4,2,1,0,1,250,973
101381,313466,5,1,20,2,1,9,23,2327.2349,1507.2349
101381,313498,5,1,12,2,1,12,23,2327.2349,1507.2349
101381,313499,5,1,12,2,1,12,21,2327.2349,1507.2349
101381,313500,5,1,17,2,1,12,25,2327.2349,1507.2349
101381,408348,5,1,12,2,1,8,14,2327.2349,1507.2349
101381,408374,5,1,12,2,1,3,9,2327.2349,1507.2349
101381,410150,5,1,19,2,1,25,4,2327.2349,1507.2349
101381,410182,5,1,19,2,1,25,3,2327.2349,1507.2349
101381,410183,5,1,19,1,1,1,7,2327.2349,1507.2349
101381,410184,5,1,19,2,1,25,0,2327.2349,1507.2349
101382,313267,5,1,16,2,1,8,16,1141.9661,1185.7771
101382,313454,5,1,1,2,1,25,49,1141.9661,1185.7771
101382,317241,5,1,3,1,1,25,58,1141.9661,1185.7771
101382,317242,5,1,4,1,1,25,22,1141.9661,1185.7771
101382,317245,5,1,16,2,1,9,21,1141.9661,1185.7771
101382,408039,5,1,13,1,1,25,1,1141.9661,1185.7771
101385,317897,5,1,1,2,1,9,26,632.22229,1047.5624
101385,317898,5,1,12,2,1,5,24,632.22229,1047.5624
